company_id,month_index,risk_score,risk_tier,runway_months,mrr,churn_rate,ltv_cac_ratio,burn_multiple,composite_risk_index,consecutive_low_runway_months,actual_label_fail_within_6m
SU-10043,15,0.7499999999999999,High,3.3,989032.82,0.0534,3.49,3.491444065526562,25.0,3,1
SU-10043,16,0.8067226890756303,High,2.3,965065.2,0.0592,4.52,3.5781548956485016,40.0,4,1
SU-10043,17,0.7,High,2.4,913300.26,0.0147,2.8,2.8007119367293294,40.0,5,1
SU-10043,18,0.7,High,1.4,920213.57,0.0739,3.76,2.779670962687499,25.0,6,1
SU-10043,19,0.7,High,0.4,889211.23,0.0855,4.0,2.8765841609985063,25.0,7,1
SU-10044,3,0.0,Low,17.5,1777.36,0.0413,4.49,5.683952603861908,0.0,0,0
SU-10044,4,0.0,Low,17.0,1767.01,0.0335,4.24,5.601020933667607,0.0,0,0
SU-10044,5,0.0,Low,16.9,1963.14,0.0236,4.53,4.920953166865328,0.0,0,0
SU-10044,6,0.0,Low,15.8,1910.98,0.01,2.65,5.055270070853698,0.0,0,0
SU-10044,7,0.0,Low,15.0,2010.39,0.0414,4.42,4.805296484761663,0.0,0,0
SU-10044,8,0.0,Low,14.7,2078.44,0.0339,4.05,4.5120474971613325,0.0,0,0
SU-10044,9,0.0,Low,14.0,2201.2,0.044,2.46,4.260412502271489,0.0,0,0
SU-10044,10,0.0,Low,13.0,2237.68,0.0204,3.95,4.190956705158915,0.0,0,0
SU-10044,11,0.0,Low,12.0,2193.44,0.0504,4.8,4.275485082792327,0.0,0,0
SU-10044,12,0.002347417840375587,Low,10.8,2117.89,0.0384,3.95,4.428001454277607,15.0,0,0
SU-10044,13,0.003194888178913738,Low,9.8,2121.52,0.0784,5.03,4.420424978317433,0.0,0,0
SU-10044,14,0.003194888178913738,Low,8.7,2039.09,0.0444,2.7,4.599120195773605,0.0,0,0
SU-10044,15,0.003194888178913738,Low,8.6,2335.28,0.0141,2.83,3.862093624747353,0.0,0,0
SU-10044,16,0.0431266846361186,Low,7.4,2192.45,0.023,2.3,4.11369472507925,0.0,0,0
SU-10044,17,0.0431266846361186,Low,6.7,2416.37,0.01,4.15,3.732487160492805,0.0,0,0
SU-10044,18,0.25,Watch,5.7,2449.33,0.01,4.2,3.6822600466249953,25.0,1,1
SU-10044,19,0.7499999999999999,High,4.7,2492.68,0.0407,3.54,3.6182221544682833,25.0,2,1
SU-10044,20,0.7499999999999999,High,3.8,2563.66,0.0155,3.31,3.5180445144832,25.0,3,1
SU-10044,21,0.8067226890756303,High,2.7,2464.64,0.0281,3.2,3.659386360685536,25.0,4,1
SU-10044,22,0.875,High,1.8,2542.72,0.0456,4.0,3.5470165806695197,25.0,5,1
SU-10044,23,0.8088235294117647,High,0.8,2655.82,0.023,3.14,3.395964334932337,25.0,6,1
SU-10045,3,0.002347417840375587,Low,11.6,61642.91,0.0403,4.16,10.02801116949216,0.0,0,0
SU-10045,4,0.003194888178913738,Low,10.7,65610.31,0.0385,4.24,9.421625808504793,0.0,0,0
SU-10045,5,0.002347417840375587,Low,9.9,73863.32,0.0437,4.94,8.368914232395728,0.0,0,0
SU-10045,6,0.003194888178913738,Low,9.0,80108.68,0.0211,4.19,7.716464557898097,0.0,0,0
SU-10045,7,0.002347417840375587,Low,7.9,77800.03,0.0342,4.55,7.945444108440576,0.0,0,0
SU-10045,8,0.006622516556291391,Low,7.0,81642.15,0.0464,3.61,7.571527574910755,0.0,0,0
SU-10045,9,0.09536082474226804,Low,6.1,87920.99,0.0422,3.84,7.03081016262442,0.0,0,0
SU-10045,10,0.7499999999999999,High,5.1,85824.77,0.0431,4.72,7.202533604226379,25.0,1,1
SU-10045,11,0.8067226890756303,High,4.1,86001.88,0.0421,3.32,7.187700896771094,25.0,2,1
SU-10045,12,0.8088235294117647,High,3.1,88882.2,0.0373,3.46,6.9547759843928265,25.0,3,1
SU-10045,13,0.875,High,2.0,83620.87,0.0483,5.3,7.39236257647164,25.0,4,1
SU-10045,14,1.0,High,1.1,86959.14,0.0902,2.22,7.108577545730099,25.0,5,1
SU-10045,15,1.0,High,0.1,94466.42,0.0167,3.05,6.543656359582591,25.0,6,1
SU-10046,3,0.0431266846361186,Low,11.6,278873.35,0.0724,6.3,4.705355854189725,0.0,0,0
SU-10046,4,0.07317073170731707,Low,11.0,314057.77,0.01,5.15,4.17820692670651,0.0,0,0
SU-10046,5,0.0431266846361186,Low,10.0,313442.55,0.0476,2.6,4.186407844116889,0.0,0,0
SU-10046,6,0.056451612903225805,Low,9.3,348617.34,0.0378,3.17,3.7640076939374274,0.0,0,0
SU-10046,7,0.07317073170731707,Low,9.1,381035.34,0.0234,4.02,3.3430661575905267,0.0,0,0
SU-10046,8,0.07317073170731707,Low,8.5,423072.07,0.01,3.83,3.0108968195418813,0.0,0,0
SU-10046,9,0.0431266846361186,Low,7.3,402532.16,0.01,2.8,3.1645331145715168,0.0,0,0
SU-10046,10,0.09536082474226804,Low,6.4,413950.5,0.0718,5.18,3.077243172794815,0.0,0,1
SU-10046,11,0.11538461538461539,Low,6.0,439611.25,0.0299,4.97,2.78671150931647,0.0,0,1
SU-10046,12,0.7,High,2.9,455093.94,0.0723,5.07,3.634071989620428,25.0,1,1
SU-10046,13,0.7499999999999999,High,2.0,472856.18,0.01,2.28,3.497562705006837,25.0,2,1
SU-10046,14,0.7,High,1.1,517524.11,0.0184,3.67,3.195685201989913,25.0,3,1
SU-10046,15,0.7333333333333333,High,0.1,516982.77,0.0434,3.9,3.1990314493459806,25.0,4,1
SU-10047,3,0.0,Low,52.7,4328.13,0.0458,4.69,2.389512329805251,0.0,0,0
SU-10047,4,0.0,Low,56.9,4863.2,0.0678,1.97,2.1266079947359766,0.0,0,0
SU-10047,5,0.0,Low,58.1,5064.39,0.0324,1.63,2.042125507711689,0.0,0,0
SU-10047,6,0.0,Low,63.4,5586.87,0.0343,5.55,1.8511474224386824,0.0,0,0
SU-10047,7,0.0,Low,66.0,5838.71,0.0157,3.85,1.771302222579988,0.0,0,0
SU-10047,8,0.0,Low,66.0,5903.98,0.0225,5.07,1.7517200261518504,0.0,0,0
SU-10047,9,0.0,Low,72.6,6364.4,0.024,3.5,1.6249952862799324,0.0,0,0
SU-10047,10,0.0,Low,77.3,6656.25,0.0729,4.13,1.5537457276995306,0.0,0,0
SU-10047,11,0.0,Low,90.9,7240.45,0.0557,2.65,1.4283808326830516,0.0,0,0
SU-10047,12,0.0,Low,99.0,7994.33,0.0523,5.07,1.2936818970445303,0.0,0,0
SU-10047,13,0.0,Low,99.0,8794.57,0.0113,1.69,1.1759665338953469,0.0,0,0
SU-10047,14,0.0,Low,99.0,8718.89,0.016,3.98,1.1861739281032335,0.0,0,0
SU-10047,15,0.0,Low,99.0,9151.73,0.0379,3.71,1.1300726747838934,0.0,0,0
SU-10047,16,0.0,Low,99.0,9774.68,0.0857,5.01,1.058052028301694,0.0,0,0
SU-10047,17,0.0,Low,99.0,9694.2,0.0651,4.56,1.0668358399867963,0.0,0,0
SU-10047,18,0.0,Low,99.0,10325.41,0.0474,4.51,1.0016183376737584,0.0,0,0
SU-10047,19,0.0,Low,99.0,11052.42,0.0292,2.24,0.9357335316609396,0.0,0,0
SU-10047,20,0.0,Low,99.0,10225.28,0.0382,2.6,1.0114265819615698,0.0,0,0
SU-10047,21,0.0,Low,99.0,10977.62,0.0555,5.4,0.9421094918570692,0.0,0,0
SU-10047,22,0.0,Low,99.0,11186.93,0.0768,4.15,0.9244824093830928,0.0,0,0
SU-10047,23,0.0,Low,99.0,11878.07,0.0762,3.55,0.87069027207282,0.0,0,0
SU-10047,24,0.0,Low,99.0,12790.93,0.0615,4.04,0.8085510592271242,0.0,0,0
SU-10047,25,0.0,Low,99.0,11698.88,0.0608,3.3,0.8840265051013432,0.0,0,0
SU-10047,26,0.0,Low,99.0,12402.11,0.0403,1.87,0.8339000379774087,0.0,0,0
SU-10047,27,0.0,Low,99.0,12438.98,0.0459,4.51,0.8314283003911898,0.0,0,0
SU-10047,28,0.0,Low,99.0,12998.76,0.0492,3.78,0.7956235825571055,0.0,0,0
SU-10047,29,0.0,Low,99.0,13855.16,0.0286,3.85,0.746445367646422,0.0,0,0
SU-10047,30,0.0,Low,99.0,14438.98,0.0543,3.35,0.7162638912166926,0.0,0,0
SU-10047,31,0.0,Low,99.0,14765.1,0.015,4.64,0.700443613656528,0.0,0,0
SU-10047,32,0.0,Low,99.0,17150.19,0.042,4.49,0.6030323862301235,0.0,0,0
SU-10047,33,0.0,Low,99.0,18221.06,0.0427,5.12,0.5675915671206835,0.0,0,0
SU-10047,34,0.0,Low,99.0,18598.96,0.0241,4.22,0.5560590484629249,0.0,0,0
SU-10047,35,0.0,Low,99.0,20866.96,0.0482,4.73,0.4956217867863839,0.0,0,0
SU-10047,36,0.0,Low,99.0,20304.37,0.0404,5.68,0.5093543902125504,0.0,0,0
SU-10047,37,0.0,Low,99.0,22133.97,0.0106,2.71,0.4672510173276642,0.0,0,0
SU-10047,38,0.0,Low,99.0,21764.45,0.0178,4.68,0.4751840731100487,0.0,0,0
SU-10047,39,0.0,Low,99.0,20072.74,0.0381,4.69,0.5152321008492114,15.0,0,0
SU-10047,40,0.0,Low,99.0,21016.14,0.0165,5.6,0.4921036879274691,0.0,0,0
SU-10047,41,0.0,Low,99.0,20679.78,0.0205,5.5,0.5001078348028848,0.0,0,0
SU-10048,3,0.0,Low,11.1,12577.2,0.0763,3.45,13.26864564449957,15.0,0,0
SU-10048,4,0.0,Low,10.0,12362.55,0.0423,3.35,13.499028113132,15.0,0,0
SU-10048,5,0.002347417840375587,Low,9.1,13132.95,0.0646,2.4,12.70715338138042,0.0,0,0
SU-10048,6,0.002347417840375587,Low,8.1,13791.94,0.0533,3.16,12.099995359608585,0.0,0,0
SU-10048,7,0.005681818181818182,Low,7.2,14326.21,0.039,3.36,11.648747994061235,0.0,0,0
SU-10048,8,0.07317073170731707,Low,6.2,15436.15,0.0589,4.54,10.811142026995071,0.0,0,0
SU-10048,9,0.7,High,5.2,16163.67,0.0381,3.65,10.324537063674278,25.0,1,1
SU-10048,10,0.8067226890756303,High,4.3,17575.98,0.0554,3.52,9.494913512646235,25.0,2,1
SU-10048,11,0.875,High,3.3,17752.09,0.0965,2.95,9.40071901393019,25.0,3,1
SU-10048,12,1.0,High,2.3,17689.1,0.0565,3.52,9.434194503960066,25.0,4,1
SU-10048,13,0.875,High,1.3,18463.3,0.0508,3.28,9.038601441779097,25.0,5,1
SU-10048,14,0.875,High,0.3,18880.25,0.0999,2.51,8.838993657393308,25.0,6,1
SU-10049,3,0.0431266846361186,Low,22.0,934640.1,0.0718,3.64,3.673155025126784,0.0,0,0
SU-10049,4,0.0431266846361186,Low,21.0,932195.49,0.0185,5.51,3.682787587826669,0.0,0,0
SU-10049,5,0.0431266846361186,Low,20.2,900004.79,0.0345,4.03,3.757692089616545,15.0,0,0
SU-10049,6,0.0431266846361186,Low,19.3,913779.48,0.01,3.07,3.7010470841389433,0.0,0,0
SU-10049,7,0.003194888178913738,Low,18.4,924965.94,0.0468,4.15,3.6562869331166943,0.0,0,0
SU-10049,8,0.0431266846361186,Low,18.3,1043157.76,0.0374,2.68,3.2420224530563813,0.0,0,0
SU-10049,9,0.0431266846361186,Low,17.1,958158.93,0.0679,3.21,3.46960532946241,0.0,0,0
SU-10049,10,0.01652892561983471,Low,16.7,1036269.66,0.0413,4.85,3.2080774515776134,0.0,0,0
SU-10049,11,0.0431266846361186,Low,16.2,1105426.18,0.045,5.54,3.007377055245788,0.0,0,0
SU-10049,12,0.0431266846361186,Low,14.8,1051425.51,0.0463,4.13,3.1618343842541923,0.0,0,0
SU-10049,13,0.0431266846361186,Low,14.4,1137792.34,0.027,5.13,2.921827835473035,0.0,0,0
SU-10049,14,0.07317073170731707,Low,13.4,1144604.34,0.01,5.2,2.9044388648744768,0.0,0,0
SU-10049,15,0.006622516556291391,Low,12.5,1152740.09,0.0241,2.79,2.8839400649282525,0.0,0,0
SU-10049,16,0.0431266846361186,Low,11.8,1214099.65,0.0105,3.35,2.738188195672407,0.0,0,0
SU-10049,17,0.0431266846361186,Low,11.0,1245033.5,0.0406,2.42,2.670155726733457,0.0,0,0
SU-10049,18,0.006622516556291391,Low,10.0,1236422.67,0.0309,3.87,2.688751517310824,0.0,0,0
SU-10049,19,0.006622516556291391,Low,9.0,1247913.17,0.0326,3.89,2.663994106256608,0.0,0,1
SU-10049,20,0.01652892561983471,Low,8.2,1295398.14,0.0452,2.02,2.566340978380593,0.0,0,1
SU-10049,21,0.056451612903225805,Low,7.4,1343039.47,0.0479,3.58,2.475305755533752,0.0,0,1
SU-10049,22,0.07317073170731707,Low,7.5,1587084.89,0.01,3.78,2.094678962005618,0.0,0,1
SU-10049,23,0.07317073170731707,Low,6.6,1609503.08,0.0473,5.22,2.065502931501069,0.0,0,1
SU-10049,24,0.09536082474226804,Low,6.0,1719681.99,0.0174,5.68,1.9331674980209568,0.0,0,1
SU-10050,3,0.09536082474226804,Low,12.4,900199.53,0.0118,3.55,5.8634545499040645,0.0,0,0
SU-10050,4,0.09536082474226804,Low,11.8,1028931.92,0.01,5.11,5.129862265328497,0.0,0,0
SU-10050,5,0.07317073170731707,Low,11.3,1074226.93,0.0413,3.3,4.769875569959878,0.0,0,0
SU-10050,6,0.056451612903225805,Low,11.0,1092756.47,0.0365,3.59,4.509519609616222,0.0,0,0
SU-10050,7,0.0431266846361186,Low,9.9,1075968.95,0.0424,4.02,4.579878192581673,0.0,0,0
SU-10050,8,0.0431266846361186,Low,8.9,1051973.03,0.0366,2.27,4.684347021710243,15.0,0,0
SU-10050,9,0.056451612903225805,Low,8.0,1105011.97,0.0836,2.7,4.459505293865731,0.0,0,0
SU-10050,10,0.0431266846361186,Low,7.0,1117950.36,0.015,2.21,4.407894041019854,0.0,0,0
SU-10050,11,0.09536082474226804,Low,6.2,1224441.94,0.051,4.09,4.024532784298454,0.0,0,0
SU-10050,12,0.7692307692307693,High,5.1,1160350.49,0.0725,3.95,4.246826086142301,25.0,1,1
SU-10050,13,0.8067226890756303,High,4.1,1178714.55,0.0664,2.85,4.180661662316801,25.0,2,1
SU-10050,14,0.8088235294117647,High,3.1,1165386.22,0.0644,2.6,4.22847520026451,25.0,3,1
SU-10050,15,0.8088235294117647,High,2.1,1173910.67,0.0896,4.35,4.197769775787114,25.0,4,1
SU-10050,16,0.8067226890756303,High,1.1,1204434.47,0.0762,1.97,4.091386333371878,25.0,5,1
SU-10050,17,0.8088235294117647,High,0.1,1185630.4,0.0703,2.83,4.156275623499533,25.0,6,1
SU-10051,3,0.0,Low,28.8,33585.8,0.0635,3.64,6.468831172697985,0.0,0,0
SU-10051,4,0.0,Low,28.1,35624.98,0.01,4.13,6.098554160591809,0.0,0,0
SU-10051,5,0.0,Low,27.6,38825.27,0.0251,3.66,5.595862437015892,0.0,0,0
SU-10051,6,0.0,Low,26.7,39481.94,0.0455,4.55,5.502791149573703,0.0,0,0
SU-10051,7,0.002347417840375587,Low,25.4,37476.63,0.0519,1.45,5.797236037498569,0.0,0,0
SU-10051,8,0.002347417840375587,Low,24.2,35840.94,0.0616,2.76,6.061807251707125,15.0,0,0
SU-10051,9,0.006622516556291391,Low,23.5,38298.35,0.0667,5.0,5.672851963596343,0.0,0,0
SU-10051,10,0.002347417840375587,Low,22.6,38563.14,0.01,4.75,5.633899884708558,0.0,0,0
SU-10051,11,0.0,Low,21.5,37987.31,0.0475,3.5,5.719301261394924,0.0,0,0
SU-10051,12,0.0,Low,20.7,39593.1,0.01,2.22,5.487341733786948,0.0,0,0
SU-10051,13,0.0,Low,19.9,41684.28,0.0489,4.58,5.212057638994844,0.0,0,0
SU-10051,14,0.002347417840375587,Low,19.4,45530.74,0.01,5.18,4.771740367057509,0.0,0,0
SU-10051,15,0.0,Low,18.1,42839.76,0.01,4.65,5.071477291189306,0.0,0,0
SU-10051,16,0.002347417840375587,Low,17.3,44893.75,0.01,3.38,4.839445802589447,0.0,0,0
SU-10051,17,0.0,Low,16.4,45739.3,0.0242,4.01,4.74998240025536,0.0,0,0
SU-10051,18,0.002347417840375587,Low,15.7,49137.7,0.0337,1.78,4.421470072876834,0.0,0,0
SU-10051,19,0.002347417840375587,Low,15.2,54476.41,0.04,5.62,3.98816423475776,0.0,0,0
SU-10051,20,0.002347417840375587,Low,14.9,60836.46,0.01,5.96,3.571228010308292,0.0,0,0
SU-10051,21,0.003194888178913738,Low,14.2,64534.13,0.01,4.83,3.366604151942546,0.0,0,0
SU-10051,22,0.003194888178913738,Low,13.9,71652.87,0.01,4.09,3.0321307436813068,0.0,0,0
SU-10051,23,0.003194888178913738,Low,13.8,80159.81,0.01,4.29,2.7103466188355485,0.0,0,0
SU-10051,24,0.003194888178913738,Low,13.7,88703.46,0.01,5.36,2.4492941988959616,0.0,0,0
SU-10051,25,0.003194888178913738,Low,13.8,98272.64,0.0253,7.3,2.2107971252222387,0.0,0,0
SU-10051,26,0.005681818181818182,Low,13.8,106373.93,0.0278,6.59,2.042425902662429,0.0,0,0
SU-10051,27,0.003194888178913738,Low,14.2,116628.16,0.0139,4.03,1.862850875809067,0.0,0,0
SU-10051,28,0.002347417840375587,Low,14.2,123385.6,0.01,3.24,1.7608284110949737,0.0,0,0
SU-10051,29,0.003194888178913738,Low,13.0,121960.44,0.0314,6.01,1.781404445572679,0.0,0,0
SU-10051,30,0.002347417840375587,Low,13.2,129988.0,0.01,5.69,1.6713917438532788,0.0,0,0
SU-10051,31,0.002347417840375587,Low,14.1,140772.53,0.0126,4.2,1.543347057838628,0.0,0,0
SU-10051,32,0.002347417840375587,Low,15.5,152069.16,0.0269,5.46,1.4286977714613531,0.0,0,0
SU-10051,33,0.0,Low,19.0,166816.49,0.01,3.79,1.3023944455371288,0.0,0,0
SU-10051,34,0.0,Low,22.2,175834.11,0.0178,4.41,1.2356013858744472,0.0,0,0
SU-10051,35,0.003194888178913738,Low,81.1,206061.94,0.0208,4.01,1.0543473967099406,0.0,0,0
SU-10051,36,0.01652892561983471,Low,99.0,213190.65,0.01,4.25,1.0190919254667126,0.0,0,0
SU-10051,37,0.006622516556291391,Low,99.0,223978.1,0.01,6.36,0.970009433958052,0.0,0,0
SU-10051,38,0.0431266846361186,Low,99.0,258367.2,0.029,4.16,0.8408995801324626,0.0,0,0
SU-10051,39,0.0431266846361186,Low,99.0,261103.02,0.01,5.31,0.8320886905099757,0.0,0,0
SU-10051,40,0.0431266846361186,Low,99.0,295156.13,0.01,4.08,0.736087947758361,0.0,0,0
SU-10051,41,0.056451612903225805,Low,99.0,328459.11,0.01,4.33,0.661454845931964,0.0,0,0
SU-10052,3,0.002347417840375587,Low,12.6,88862.42,0.0541,4.68,7.315760025441576,0.0,0,0
SU-10052,4,0.0,Low,12.8,93947.18,0.0306,4.04,6.460336755185202,0.0,0,0
SU-10052,5,0.003194888178913738,Low,11.6,88156.98,0.0213,3.31,6.884655304662207,0.0,0,0
SU-10052,6,0.002347417840375587,Low,10.7,89975.42,0.0249,5.29,6.745513608049843,0.0,0,0
SU-10052,7,0.002347417840375587,Low,9.8,93688.94,0.0566,4.43,6.478143738204317,0.0,0,0
SU-10052,8,0.002347417840375587,Low,8.7,92134.57,0.0265,3.73,6.587434227999328,0.0,0,0
SU-10052,9,0.002347417840375587,Low,7.9,100999.01,0.0617,3.41,6.009270981963091,0.0,0,0
SU-10052,10,0.006622516556291391,Low,6.9,103201.09,0.0596,4.31,5.881046605224809,0.0,0,0
SU-10052,11,0.4166666666666667,Watch,5.9,104542.18,0.0257,1.96,5.805603250286153,25.0,1,0
SU-10052,12,0.7499999999999999,High,5.0,106096.4,0.0164,1.43,5.720556211143829,25.0,2,1
SU-10052,13,0.8088235294117647,High,4.1,115633.27,0.0534,2.71,5.248752543277553,25.0,3,1
SU-10052,14,0.8088235294117647,High,3.0,108307.9,0.0538,4.52,5.603750234285773,25.0,4,1
SU-10052,15,0.875,High,2.1,121114.94,0.0594,3.79,5.011193664464517,25.0,5,1
SU-10052,16,0.875,High,1.1,131706.38,0.0622,1.96,4.608208197659065,25.0,6,1
SU-10052,17,1.0,High,0.1,130062.02,0.089,3.44,4.666469273658828,25.0,7,1
SU-10053,3,0.01652892561983471,Low,55.5,221040.74,0.0317,4.31,2.283321119898531,0.0,0,0
SU-10053,4,0.005681818181818182,Low,55.6,226815.01,0.0102,5.18,2.225192195172621,0.0,0,0
SU-10053,5,0.005681818181818182,Low,56.8,237383.39,0.0255,4.77,2.1261259686282177,0.0,0,0
SU-10053,6,0.0431266846361186,Low,62.8,266700.95,0.0142,4.73,1.8924079198068096,0.0,0,0
SU-10053,7,0.0431266846361186,Low,64.5,276559.13,0.0178,5.55,1.8249514669792315,0.0,0,0
SU-10053,8,0.0431266846361186,Low,70.9,300037.24,0.0267,4.06,1.6821478227169402,0.0,0,0
SU-10053,9,0.056451612903225805,Low,95.1,353701.87,0.01,4.96,1.4269276834753517,0.0,0,0
SU-10053,10,0.07317073170731707,Low,99.0,391927.08,0.01,2.21,1.287757380786242,0.0,0,0
SU-10053,11,0.07317073170731707,Low,99.0,429258.26,0.01,6.65,1.1757653539386754,0.0,0,0
SU-10053,12,0.056451612903225805,Low,99.0,441182.64,0.0316,5.42,1.1439865131592666,0.0,0,0
SU-10053,13,0.0431266846361186,Low,99.0,464059.5,0.0452,4.89,1.0875911170873562,0.0,0,0
SU-10053,14,0.0431266846361186,Low,99.0,514347.82,0.01,4.96,0.9812562051881546,0.0,0,0
SU-10053,15,0.056451612903225805,Low,99.0,577700.67,0.01,5.5,0.873647922201648,0.0,0,0
SU-10053,16,0.056451612903225805,Low,99.0,615850.6,0.0447,3.53,0.8195282914395148,0.0,0,0
SU-10053,17,0.0431266846361186,Low,99.0,623938.64,0.0167,4.98,0.8089048467971145,0.0,0,0
SU-10053,18,0.0431266846361186,Low,99.0,654000.91,0.0332,3.44,0.7717221524966991,0.0,0,0
SU-10053,19,0.0431266846361186,Low,99.0,693508.93,0.0369,3.62,0.7277584587122764,0.0,0,0
SU-10053,20,0.056451612903225805,Low,99.0,750437.39,0.0347,4.45,0.6725504308893777,0.0,0,0
SU-10053,21,0.056451612903225805,Low,99.0,847614.38,0.041,6.01,0.5954441098557105,0.0,0,0
SU-10053,22,0.056451612903225805,Low,99.0,933233.32,0.011,3.3,0.540815441523241,0.0,0,0
SU-10053,23,0.056451612903225805,Low,99.0,918656.43,0.01,3.95,0.5493968947672853,0.0,0,0
SU-10053,24,0.056451612903225805,Low,99.0,970143.64,0.0176,6.04,0.5202394461917,0.0,0,0
SU-10053,25,0.0431266846361186,Low,99.0,1111840.95,0.0233,4.48,0.4539381194765312,0.0,0,0
SU-10053,26,0.056451612903225805,Low,99.0,1201032.77,0.0254,5.25,0.4202274930433413,0.0,0,0
SU-10053,27,0.07317073170731707,Low,99.0,1290929.72,0.01,5.2,0.3909639558069823,0.0,0,0
SU-10053,28,0.07317073170731707,Low,99.0,1387678.81,0.027,3.52,0.363705914050817,0.0,0,0
SU-10053,29,0.07317073170731707,Low,99.0,1408858.13,0.0294,4.49,0.3582383344730388,0.0,0,0
SU-10053,30,0.07317073170731707,Low,99.0,1482314.89,0.0206,5.05,0.3404856777766025,0.0,0,0
SU-10053,31,0.056451612903225805,Low,99.0,1626094.46,0.0569,4.41,0.3103798717818644,0.0,0,0
SU-10053,32,0.056451612903225805,Low,99.0,1759941.51,0.0339,4.64,0.2867748656033461,0.0,0,0
SU-10053,33,0.056451612903225805,Low,99.0,1970208.8,0.01,5.1,0.2561692902802992,0.0,0,0
SU-10053,34,0.0431266846361186,Low,99.0,2056572.88,0.048,5.76,0.2454116724518899,0.0,0,0
SU-10053,35,0.0431266846361186,Low,99.0,2040772.83,0.0232,4.22,0.2473116961283731,0.0,0,0
SU-10053,36,0.0431266846361186,Low,99.0,2136865.97,0.0206,4.91,0.2361902885280165,0.0,0,0
SU-10053,37,0.056451612903225805,Low,99.0,2347162.24,0.0294,4.33,0.2150285912915845,0.0,0,0
SU-10053,38,0.0431266846361186,Low,99.0,2513535.17,0.0165,4.98,0.2007956745638056,0.0,0,0
SU-10053,39,0.056451612903225805,Low,99.0,2755361.54,0.01,6.99,0.1831726917404821,0.0,0,0
SU-10053,40,0.056451612903225805,Low,99.0,3048444.94,0.01,3.12,0.1655621144333346,0.0,0,0
SU-10053,41,0.0431266846361186,Low,99.0,3220283.82,0.01,5.18,0.1567274868337536,0.0,0,0
SU-10054,3,0.0,Low,29.3,16306.96,0.0264,3.78,3.4140275072729684,15.0,0,0
SU-10054,4,0.0,Low,29.9,18404.57,0.0475,3.46,3.0249231576722524,0.0,0,0
SU-10054,5,0.0,Low,30.1,18790.35,0.0328,4.94,2.912438565540291,0.0,0,0
SU-10054,6,0.0,Low,29.6,19423.47,0.0295,4.21,2.817505831862175,0.0,0,0
SU-10054,7,0.0,Low,29.3,20196.47,0.045,0.78,2.709668570794797,10.0,0,0
SU-10054,8,0.0,Low,29.4,21508.75,0.0431,5.08,2.544347765444296,0.0,0,0
SU-10054,9,0.0,Low,28.9,22018.9,0.0472,2.1,2.4853984531470688,0.0,0,0
SU-10054,10,0.0,Low,27.8,21935.37,0.0419,4.2,2.494862863038098,0.0,0,0
SU-10054,11,0.0,Low,26.6,21714.96,0.0477,3.36,2.520186083695296,15.0,0,0
SU-10054,12,0.0,Low,26.1,22353.96,0.036,4.81,2.4481452055922084,0.0,0,0
SU-10054,13,0.0,Low,25.5,22767.03,0.0353,3.64,2.403727671110373,0.0,0,0
SU-10054,14,0.0,Low,27.4,26090.54,0.063,1.57,2.097531902367678,0.0,0,0
SU-10054,15,0.0,Low,25.7,25264.6,0.0602,4.17,2.166103559921788,0.0,0,0
SU-10054,16,0.0,Low,24.8,25432.1,0.052,2.38,2.1518372450564445,0.0,0,0
SU-10054,17,0.0,Low,23.4,24973.02,0.0587,2.39,2.191394553001599,0.0,0,0
SU-10054,18,0.0,Low,22.8,25449.46,0.01,4.96,2.150369398800603,0.0,0,0
SU-10054,19,0.0,Low,23.8,27774.01,0.0407,4.11,1.9703939042291696,0.0,0,0
SU-10054,20,0.0,Low,23.6,28658.11,0.0684,2.78,1.9096074374758136,0.0,0,0
SU-10054,21,0.002347417840375587,Low,22.3,28366.02,0.0746,3.58,1.929271008058233,0.0,0,0
SU-10054,22,0.003194888178913738,Low,21.3,28299.29,0.0894,3.89,1.9338202477871351,15.0,0,0
SU-10054,23,0.0,Low,22.9,31241.48,0.062,3.87,1.7517012638325713,0.0,0,0
SU-10054,24,0.0,Low,21.8,31080.36,0.0669,2.38,1.7607820501435631,0.0,0,0
SU-10054,25,0.0,Low,23.3,33515.1,0.0663,4.56,1.6328681698697003,0.0,0,0
SU-10054,26,0.0,Low,25.1,35824.38,0.0784,3.12,1.52761164324407,0.0,0,0
SU-10054,27,0.0,Low,24.8,36289.26,0.0567,1.93,1.5080423243681462,0.0,0,0
SU-10054,28,0.0,Low,26.3,38037.82,0.0465,3.33,1.4387191484685504,0.0,0,0
SU-10054,29,0.0,Low,28.3,39702.63,0.046,3.07,1.3783908018184186,0.0,0,0
SU-10054,30,0.0,Low,26.5,39301.17,0.0475,4.2,1.3924710129494873,0.0,0,0
SU-10054,31,0.0,Low,40.4,44830.09,0.0485,4.58,1.220736786386108,0.0,0,0
SU-10054,32,0.002347417840375587,Low,55.0,47591.91,0.0444,3.49,1.1498958541483204,0.0,0,0
SU-10054,33,0.0,Low,80.0,49881.79,0.0456,4.57,1.0971085841145636,0.0,0,0
SU-10054,34,0.002347417840375587,Low,57.7,48128.02,0.0408,2.38,1.1370868778728067,0.0,0,0
SU-10054,35,0.0,Low,99.0,53399.72,0.0386,4.62,1.0248319654110545,0.0,0,0
